,container,unix_time,cpu_util,cpu_sys,cpu_user,mem_util,mem_used,tcp_currestab,traffic_pkg_in,traffic_pkg_out,traffic_byte_in,traffic_byte_out,y
2512,container82,1649980000000.0,60.61,27.55,17.85,54.93,45.99,5833.0,183297.0,186085.0,1888424.0,1729133.0,0
2513,container82,1649980000000.0,34.57,15.71,10.18,44.29,37.08,6051.0,184741.0,187530.0,1894586.0,1734700.0,0
2514,container82,1649980000000.0,44.33,20.15,13.06,46.38,38.83,6106.0,185224.0,188013.0,1888967.0,1729624.0,0
2515,container82,1649980000000.0,60.09,27.31,17.7,54.39,45.54,5526.0,185133.0,187922.0,1890404.0,1730922.0,1
2516,container82,1649980000000.0,65.81,29.91,19.38,42.88,35.9,6459.0,185971.0,188760.0,1904939.0,1744054.0,0
2517,container82,1649980000000.0,52.03,23.65,15.32,28.91,24.2,6145.0,186121.0,188911.0,1904265.0,1743445.0,0
2518,container82,1649980000000.0,41.11,18.68,12.11,55.64,46.59,5373.0,188162.0,190952.0,1910762.0,1749314.0,0
2519,container82,1649980000000.0,34.6,15.72,10.19,44.61,37.35,5493.0,188472.0,191262.0,1921243.0,1758784.0,1
2520,container82,1649980000000.0,50.24,22.83,14.79,59.48,49.8,5934.0,188800.0,191591.0,1926595.0,1763619.0,0
2521,container82,1649980000000.0,57.1,25.95,16.82,45.47,38.07,6199.0,188395.0,191185.0,1939598.0,1775367.0,0
2522,container82,1649980000000.0,52.08,23.67,15.34,65.32,54.69,6640.0,188873.0,191664.0,1939747.0,1775501.0,1
2523,container82,1649980000000.0,68.46,31.11,20.16,34.05,28.51,5414.0,190002.0,192793.0,1951462.0,1786085.0,0
2524,container82,1649980000000.0,48.05,21.84,14.15,58.31,48.82,5132.0,192347.0,195139.0,1952691.0,1787196.0,2
2525,container82,1649980000000.0,18.8,8.54,5.54,33.38,27.95,5920.0,193016.0,195808.0,1987582.0,1818718.0,1
2526,container82,1649980000000.0,30.13,13.69,8.87,51.12,42.81,6401.0,193544.0,196336.0,1968068.0,1801088.0,0
2527,container82,1649980000000.0,45.42,20.64,13.37,35.62,29.82,6724.0,192990.0,195782.0,1988394.0,1819452.0,0
2528,container82,1649980000000.0,40.46,18.39,11.92,24.84,20.8,5599.0,192557.0,195349.0,1992503.0,1823164.0,0
2529,container82,1649980000000.0,55.83,25.38,16.44,47.08,39.42,6070.0,194134.0,196927.0,2002416.0,1832120.0,0
2530,container82,1649980000000.0,40.33,18.33,11.88,41.47,34.72,6765.0,194594.0,197387.0,1995575.0,1825940.0,1
2531,container82,1649980000000.0,57.11,25.95,16.82,49.61,41.53,6631.0,195931.0,198724.0,2012942.0,1841630.0,1
2532,container82,1649980000000.0,54.35,24.7,16.01,58.15,48.69,6299.0,196223.0,199016.0,2022621.0,1850374.0,0
2533,container82,1649980000000.0,38.09,17.31,11.22,42.17,35.31,5727.0,197682.0,200476.0,2025726.0,1853180.0,0
2534,container82,1649980000000.0,48.77,22.16,14.36,49.11,41.12,6206.0,199319.0,202114.0,2039497.0,1865621.0,2
2535,container82,1649980000000.0,45.26,20.57,13.33,70.29,58.85,5423.0,199496.0,202291.0,2035190.0,1861730.0,2
2536,container82,1649980000000.0,52.92,24.05,15.59,29.64,24.82,6183.0,199747.0,202542.0,2036913.0,1863287.0,0
2537,container82,1649980000000.0,59.77,27.16,17.6,39.28,32.88,5114.0,201105.0,203900.0,2050524.0,1875584.0,0
2538,container82,1649980000000.0,32.87,14.94,9.68,37.74,31.6,6030.0,201029.0,203824.0,2070106.0,1893275.0,0
2539,container82,1649980000000.0,42.82,19.46,12.61,42.72,35.77,5855.0,201697.0,204493.0,2061211.0,1885239.0,0
2540,container82,1649980000000.0,57.2,26.0,16.85,27.45,22.98,5395.0,201990.0,204786.0,2077400.0,1899865.0,0
2541,container82,1649980000000.0,61.38,27.9,18.08,51.24,42.9,6669.0,81233.0,83981.0,825314.0,768657.0,25
2542,container83,1649980000000.0,43.24,20.32,10.99,40.75,35.73,8520.0,175556.51,164660.0,1648473.88,1463118.0,0
2543,container83,1649980000000.0,44.44,20.88,11.29,51.5,45.16,8998.0,174041.67,163271.0,1644063.86,1459140.0,0
2544,container83,1649980000000.0,47.62,22.38,12.1,51.45,45.11,10241.0,173417.86,162700.0,1657179.7,1470972.0,0
2545,container83,1649980000000.0,5.99,2.81,1.52,55.97,49.07,9891.0,175756.67,164844.0,1661423.09,1474801.0,0
2546,container83,1649980000000.0,31.93,15.01,8.11,51.26,44.94,9200.0,175464.03,164575.0,1649704.12,1464228.0,1
2547,container83,1649980000000.0,43.94,20.65,11.16,35.88,31.46,9086.0,175228.53,164359.0,1645560.64,1460490.0,1
2548,container83,1649980000000.0,48.02,22.56,12.2,47.8,41.91,8732.0,173273.8,162568.0,1644132.84,1459202.0,2
2549,container83,1649980000000.0,42.4,19.92,10.77,31.57,27.68,9315.0,174551.99,163739.0,1646351.59,1461204.0,1
2550,container83,1649980000000.0,47.68,22.41,12.11,51.9,45.5,9692.0,175366.92,164486.0,1648284.66,1462948.0,2
2551,container83,1649980000000.0,53.67,25.22,13.64,48.39,42.43,9537.0,175338.2,164460.0,1669118.09,1481743.0,1
2552,container83,1649980000000.0,49.11,23.08,12.48,50.09,43.92,9087.0,174020.19,163252.0,1647949.02,1462645.0,2
2553,container83,1649980000000.0,47.43,22.29,12.05,64.62,56.66,9288.0,174059.28,163288.0,1635271.95,1451208.0,1
2554,container83,1649980000000.0,30.41,14.29,7.73,33.36,29.25,8312.0,174165.07,163385.0,1638040.18,1453705.0,2
2555,container83,1649980000000.0,50.24,23.61,12.77,47.14,41.34,9387.0,175275.42,164402.0,1647567.78,1462301.0,0
2556,container83,1649980000000.0,25.31,11.89,6.43,48.28,42.33,9913.0,175051.83,164197.0,1640321.79,1455764.0,2
2557,container83,1649980000000.0,30.25,14.22,7.69,53.42,46.84,9231.0,173312.44,162603.0,1632024.28,1448278.0,0
2558,container83,1649980000000.0,26.17,12.3,6.65,42.52,37.28,9785.0,174419.1,163617.0,1654382.07,1468449.0,0
2559,container83,1649980000000.0,34.78,16.34,8.84,33.99,29.81,9163.0,174530.33,163719.0,1654454.28,1468514.0,0
2560,container83,1649980000000.0,48.78,22.92,12.4,46.03,40.36,8856.0,175270.75,164398.0,1654318.33,1468391.0,0
2561,container83,1649980000000.0,31.98,15.03,8.13,32.06,28.11,9501.0,173527.75,162800.0,1666018.39,1478946.0,1
2562,container83,1649980000000.0,35.8,16.82,9.1,55.73,48.86,9554.0,174118.06,163341.0,1657813.64,1471544.0,0
2563,container83,1649980000000.0,53.69,25.23,13.64,37.78,33.13,9479.0,174180.49,163399.0,1646676.68,1461497.0,2
2564,container83,1649980000000.0,41.4,19.45,10.52,48.04,42.12,9723.0,174846.59,164009.0,1648991.45,1463585.0,0
2565,container83,1649980000000.0,28.43,13.36,7.23,52.82,46.32,9168.0,175903.46,164978.0,1657513.16,1471273.0,0
2566,container83,1649980000000.0,31.76,14.93,8.07,71.98,63.11,9252.0,175563.15,164666.0,1654263.33,1468341.0,0
2567,container83,1649980000000.0,41.17,19.35,10.46,51.11,44.81,10086.0,175314.88,164439.0,1642841.96,1458037.0,0
2568,container83,1649980000000.0,50.74,23.85,12.89,51.94,45.54,9275.0,175397.2,164514.0,1654152.86,1468242.0,1
2569,container83,1649980000000.0,35.12,16.5,8.92,51.47,45.13,8444.0,174039.92,163270.0,1642969.41,1458152.0,0
2570,container83,1649980000000.0,60.59,28.47,15.4,49.28,43.21,9885.0,174507.8,163699.0,1657080.55,1470883.0,0
2571,container83,1649980000000.0,45.83,21.54,11.65,53.71,47.09,9641.0,173806.67,163056.0,1653648.98,1467787.0,0
2572,container83,1649980000000.0,40.87,19.21,10.39,40.07,35.13,3615.0,174805.62,163972.0,1631139.47,1447480.0,39
2573,container84,1649980000000.0,23.6,11.27,7.89,48.18,41.13,13596.0,173475.0,181076.0,1889864.0,2051435.0,2
2574,container84,1649980000000.0,59.96,28.63,20.04,43.1,36.8,14569.0,175381.0,183037.0,1918691.0,2083072.0,0
2575,container84,1649980000000.0,29.99,14.32,10.02,47.01,40.13,14027.0,173757.0,181366.0,1912530.0,2076310.0,0
2576,container84,1649980000000.0,43.02,20.54,14.38,48.8,41.66,12655.0,174366.0,181993.0,1915066.0,2079094.0,0
2577,container84,1649980000000.0,42.37,20.23,14.16,63.53,54.24,14044.0,174645.0,182280.0,1926238.0,2091355.0,0
2578,container84,1649980000000.0,36.48,17.42,12.19,39.95,34.11,13572.0,176960.0,184661.0,1938396.0,2104698.0,2
2579,container84,1649980000000.0,40.15,19.17,13.41,44.97,38.39,13590.0,177842.0,185568.0,1943333.0,2110116.0,0
2580,container84,1649980000000.0,52.63,25.13,17.58,37.44,31.96,13693.0,179532.0,187306.0,1956638.0,2124718.0,0
2581,container84,1649980000000.0,52.92,25.27,17.68,56.64,48.36,14408.0,180622.0,188427.0,1965467.0,2134408.0,0
2582,container84,1649980000000.0,47.14,22.51,15.75,59.38,50.7,13921.0,180304.0,188100.0,1951541.0,2119125.0,0
2583,container84,1649980000000.0,44.58,21.29,14.9,39.23,33.49,13721.0,181278.0,189102.0,1969075.0,2138368.0,1
2584,container84,1649980000000.0,51.76,24.72,17.3,47.67,40.7,13326.0,181432.0,189260.0,1982206.0,2152779.0,0
2585,container84,1649980000000.0,43.78,20.91,14.63,65.62,56.02,13826.0,182146.0,189994.0,1984778.0,2155602.0,0
2586,container84,1649980000000.0,45.75,21.85,15.29,60.68,51.8,14214.0,182861.0,190730.0,1989226.0,2160483.0,0
2587,container84,1649980000000.0,57.37,27.39,19.17,52.16,44.53,13617.0,183721.0,191614.0,1995136.0,2166970.0,2
2588,container84,1649980000000.0,38.11,18.2,12.73,56.51,48.24,14007.0,149540.0,156460.0,1552556.0,1681243.0,0
2589,container84,1649980000000.0,42.1,20.1,14.07,48.65,41.54,14472.0,184256.0,192164.0,2007710.0,2180769.0,0
2590,container84,1649980000000.0,56.74,27.09,18.96,46.15,39.4,13024.0,185253.0,193190.0,2021250.0,2195629.0,0
2591,container84,1649980000000.0,56.45,26.96,18.86,63.44,54.16,13351.0,185300.0,193238.0,2014735.0,2188479.0,1
2592,container84,1649980000000.0,27.38,13.07,9.15,25.86,22.08,14076.0,185821.0,193774.0,2017728.0,2191764.0,2
2593,container84,1649980000000.0,50.36,24.05,16.83,51.49,43.96,13859.0,186392.0,194361.0,2034904.0,2210615.0,2
2594,container84,1649980000000.0,32.74,15.63,10.94,61.48,52.49,14028.0,188261.0,196284.0,2031960.0,2207384.0,0
2595,container84,1649980000000.0,51.75,24.71,17.29,52.85,45.12,14415.0,186984.0,194970.0,2040126.0,2216346.0,1
2596,container84,1649980000000.0,54.82,26.18,18.32,40.6,34.66,13755.0,187801.0,195810.0,2035215.0,2210956.0,0
2597,container84,1649980000000.0,39.24,18.74,13.11,48.44,41.36,14219.0,189935.0,198005.0,2056351.0,2234152.0,0
2598,container84,1649980000000.0,45.96,21.95,15.36,44.39,37.9,13028.0,191406.0,199518.0,2068892.0,2247916.0,0
2599,container84,1649980000000.0,35.6,17.0,11.89,31.62,26.99,14126.0,191613.0,199731.0,2065928.0,2244663.0,0
2600,container84,1649980000000.0,49.97,23.86,16.7,60.44,51.6,13288.0,191755.0,199877.0,2086285.0,2267005.0,0
2601,container84,1649980000000.0,34.76,16.6,11.61,29.46,25.15,14312.0,193054.0,201213.0,2093280.0,2274682.0,0
2602,container84,1649980000000.0,38.71,18.49,12.93,48.17,41.13,13558.0,194262.0,202455.0,2089834.0,2270900.0,0
2603,container84,1649980000000.0,49.9,23.83,16.67,53.08,45.32,13616.0,87259.0,92405.0,1260162.0,1360344.0,40
2604,container85,1649980000000.0,54.17,27.02,16.1,25.85,20.94,9805.0,180975.14,177727.0,1938126.36,1799461.0,1
2605,container85,1649980000000.0,43.8,21.85,13.02,35.57,28.82,9313.0,180487.51,177249.0,1948980.02,1809725.0,0
2606,container85,1649980000000.0,33.35,16.63,9.91,24.42,19.79,9833.0,179411.81,176196.0,1933107.53,1794715.0,2
2607,container85,1649980000000.0,32.38,16.15,9.62,27.88,22.59,8702.0,180657.5,177416.0,1936037.01,1797485.0,0
2608,container85,1649980000000.0,35.16,17.54,10.45,31.19,25.27,8448.0,179524.76,176306.0,1931656.01,1793342.0,0
2609,container85,1649980000000.0,38.44,19.17,11.42,26.52,21.48,8654.0,179832.11,176607.0,1933017.42,1794629.0,1
2610,container85,1649980000000.0,44.53,22.21,13.23,29.05,23.54,8338.0,180922.71,177676.0,1933246.0,1794845.0,0
2611,container85,1649980000000.0,26.65,13.29,7.92,35.55,28.81,8467.0,180674.07,177432.0,1931964.57,1793634.0,1
2612,container85,1649980000000.0,38.15,19.03,11.34,21.19,17.16,8343.0,180789.37,177545.0,1945626.49,1806554.0,2
2613,container85,1649980000000.0,38.3,19.1,11.38,28.77,23.31,8210.0,180553.82,177314.0,1950891.5,1811533.0,1
2614,container85,1649980000000.0,29.94,14.94,8.9,33.62,27.24,9495.0,180230.45,176998.0,1951991.41,1812573.0,0
2615,container85,1649980000000.0,40.63,20.27,12.08,35.61,28.85,8633.0,179702.64,176481.0,1933263.77,1794862.0,0
2616,container85,1649980000000.0,43.21,21.55,12.84,38.3,31.03,9043.0,179024.07,175816.0,1930049.52,1791823.0,0
2617,container85,1649980000000.0,45.42,22.66,13.5,26.57,21.53,9265.0,181015.1,177766.0,1924011.43,1786113.0,2
2618,container85,1649980000000.0,49.14,24.51,14.6,33.31,26.99,9201.0,180650.67,177409.0,1943283.91,1804338.0,0
2619,container85,1649980000000.0,42.08,20.99,12.51,23.12,18.73,8444.0,180304.53,177070.0,1931992.2,1793660.0,0
2620,container85,1649980000000.0,39.47,19.69,11.73,35.72,28.94,7825.0,180765.79,177522.0,1938469.45,1799785.0,1
2621,container85,1649980000000.0,35.91,17.91,10.67,27.16,22.0,8396.0,179714.06,176492.0,1947095.04,1807942.0,1
2622,container85,1649980000000.0,44.26,22.08,13.15,37.31,30.22,9052.0,180367.69,177132.0,1939507.14,1800767.0,1
2623,container85,1649980000000.0,34.96,17.44,10.39,35.5,28.76,9838.0,180922.72,177676.0,1940016.53,1801248.0,0
2624,container85,1649980000000.0,46.94,23.41,13.95,26.71,21.64,8508.0,180172.55,176941.0,1947861.18,1808667.0,0
2625,container85,1649980000000.0,43.53,21.71,12.94,25.22,20.43,9055.0,180104.56,176874.0,1923065.24,1785218.0,0
2626,container85,1649980000000.0,32.6,16.26,9.69,28.19,22.84,8289.0,181486.19,178228.0,1922561.69,1784742.0,0
2627,container85,1649980000000.0,44.56,22.23,13.24,34.54,27.99,9774.0,179178.04,175967.0,1956746.89,1817070.0,0
2628,container85,1649980000000.0,49.01,24.45,14.57,33.42,27.08,9679.0,181470.94,178213.0,1933688.03,1795264.0,0
2629,container85,1649980000000.0,54.24,27.05,16.12,37.93,30.73,7803.0,180326.78,177092.0,1936498.43,1797921.0,0
2630,container85,1649980000000.0,25.99,12.96,7.72,19.81,16.05,8954.0,180335.36,177100.0,1940605.8,1801806.0,0
2631,container85,1649980000000.0,49.2,24.54,14.62,37.09,30.05,8515.0,180561.53,177322.0,1938970.17,1800259.0,0
2632,container85,1649980000000.0,48.57,24.22,14.43,30.47,24.69,9181.0,180868.19,177622.0,1940352.36,1801566.0,0
2633,container85,1649980000000.0,32.92,16.42,9.78,27.35,22.16,8745.0,181257.24,178003.0,1936732.81,1798143.0,0
2634,container85,1649980000000.0,46.68,23.29,13.87,1.23,1.0,3180.0,180385.61,177150.0,1948911.61,1809660.0,40
2635,container86,1649990000000.0,32.09,15.94,10.35,31.42,27.84,11286.0,161415.72,175439.0,1625228.82,1556343.0,2
2636,container86,1649990000000.0,50.83,25.24,16.39,26.34,23.34,10896.0,163480.99,177625.0,1628760.06,1559642.0,0
2637,container86,1649990000000.0,34.07,16.92,10.98,25.39,22.5,11852.0,162792.28,176896.0,1608790.02,1540988.0,0
2638,container86,1649990000000.0,54.18,26.91,17.47,39.72,35.2,9468.0,161598.67,175633.0,1624096.0,1555285.0,0
2639,container86,1649990000000.0,38.24,18.99,12.33,34.14,30.25,11616.0,160591.63,174567.0,1622852.12,1554123.0,0
2640,container86,1649990000000.0,46.19,22.94,14.89,31.52,27.93,11075.0,162888.31,176998.0,1623447.36,1554679.0,0
2641,container86,1649990000000.0,37.74,18.75,12.17,33.71,29.87,11253.0,162865.31,176973.0,1614752.5,1546557.0,1
2642,container86,1649990000000.0,40.0,19.87,12.9,11.95,10.59,11580.0,163160.73,177286.0,1611530.89,1543548.0,0
2643,container86,1649990000000.0,33.21,16.49,10.71,21.72,19.24,10345.0,162324.32,176401.0,1608676.24,1540882.0,0
2644,container86,1649990000000.0,36.18,17.97,11.66,23.73,21.02,11439.0,162419.37,176502.0,1613100.54,1545014.0,0
2645,container86,1649990000000.0,45.94,22.82,14.81,27.09,24.0,11530.0,163878.55,178046.0,1621098.32,1552485.0,0
2646,container86,1649990000000.0,55.84,27.73,18.0,15.56,13.79,11492.0,162759.79,176862.0,1637119.0,1567450.0,1
2647,container86,1649990000000.0,50.85,25.26,16.4,21.65,19.18,10174.0,163530.97,177678.0,1623269.9,1554513.0,0
2648,container86,1649990000000.0,31.58,15.68,10.18,36.41,32.27,11066.0,162651.03,176747.0,1603471.19,1536020.0,2
2649,container86,1649990000000.0,30.3,15.05,9.77,30.5,27.02,11688.0,162942.37,177055.0,1623453.97,1554685.0,0
2650,container86,1649990000000.0,54.08,26.86,17.44,23.88,21.16,11696.0,162805.72,176910.0,1622923.79,1554190.0,0
2651,container86,1649990000000.0,52.82,26.23,17.03,32.1,28.45,11465.0,162115.14,176180.0,1620442.72,1551873.0,0
2652,container86,1649990000000.0,39.62,19.67,12.77,25.17,22.31,10939.0,161969.2,176025.0,1619636.79,1551120.0,1
2653,container86,1649990000000.0,44.16,21.93,14.24,28.52,25.28,10985.0,164001.88,178176.0,1627961.4,1558896.0,0
2654,container86,1649990000000.0,48.17,23.92,15.53,29.35,26.01,11445.0,162768.42,176871.0,1624216.29,1555397.0,2
2655,container86,1649990000000.0,52.63,26.14,16.97,18.4,16.3,11868.0,162972.93,177087.0,1611819.58,1543818.0,0
2656,container86,1649990000000.0,31.45,15.62,10.14,25.5,22.6,11059.0,163984.14,178157.0,1617175.95,1548821.0,0
2657,container86,1649990000000.0,49.65,24.66,16.01,23.0,20.38,10361.0,162724.68,176825.0,1631929.54,1562602.0,1
2658,container86,1649990000000.0,31.66,15.72,10.21,16.02,14.2,11445.0,162473.31,176559.0,1622130.87,1553449.0,2
2659,container86,1649990000000.0,30.73,15.26,9.91,39.24,34.77,9989.0,162208.88,176279.0,1622213.12,1553526.0,0
2660,container86,1649990000000.0,35.5,17.63,11.45,5.81,5.15,10677.0,161839.48,175888.0,1614577.93,1546394.0,0
2661,container86,1649990000000.0,44.69,22.19,14.41,24.48,21.7,11032.0,162646.12,176741.0,1628781.38,1559662.0,0
2662,container86,1649990000000.0,46.83,23.26,15.1,18.97,16.81,10433.0,162914.72,177026.0,1612873.07,1544802.0,1
2663,container86,1649990000000.0,57.6,28.61,18.57,8.82,7.82,11698.0,162181.2,176249.0,1604918.16,1537371.0,1
2664,container86,1649990000000.0,31.33,15.56,10.1,18.38,16.28,11489.0,162469.31,176554.0,1615147.29,1546926.0,2
2665,container86,1649990000000.0,30.47,15.13,9.82,3.03,2.68,4469.0,163126.92,177250.0,1623041.13,1554300.0,26
2666,container87,1649980000000.0,40.16,18.63,11.79,37.84,32.09,7276.0,176041.02,186280.0,1857756.21,2018386.0,0
2667,container87,1649980000000.0,45.81,21.25,13.44,29.52,25.03,8090.0,176746.02,187028.0,1871960.31,2034004.0,0
2668,container87,1649980000000.0,25.27,11.72,7.41,31.69,26.87,7856.0,177498.67,187828.0,1866807.53,2028338.0,0
2669,container87,1649980000000.0,45.92,21.3,13.48,43.6,36.98,8051.0,176067.7,186308.0,1874616.86,2036925.0,0
2670,container87,1649980000000.0,18.0,8.35,5.28,28.64,24.29,7246.0,176135.63,186380.0,1875173.87,2037538.0,0
2671,container87,1649980000000.0,40.74,18.9,11.96,34.11,28.92,7930.0,176566.11,186837.0,1874150.14,2036412.0,0
2672,container87,1649980000000.0,33.92,15.73,9.95,39.32,33.35,8194.0,175719.19,185938.0,1863576.88,2024786.0,0
2673,container87,1649980000000.0,44.15,20.48,12.96,22.38,18.98,8104.0,177369.27,187690.0,1866771.57,2028299.0,1
2674,container87,1649980000000.0,33.13,15.37,9.72,27.89,23.65,8209.0,178933.25,189351.0,1873316.72,2035496.0,1
2675,container87,1649980000000.0,29.32,13.6,8.61,30.12,25.54,7850.0,176530.93,186800.0,1872021.1,2034071.0,1
2676,container87,1649980000000.0,41.71,19.34,12.24,20.7,17.56,8398.0,176232.38,186483.0,1866129.84,2027593.0,0
2677,container87,1649980000000.0,38.62,17.91,11.33,19.09,16.19,8307.0,176541.27,186811.0,1871824.39,2033855.0,0
2678,container87,1649980000000.0,49.57,22.99,14.55,36.9,31.29,7522.0,176060.15,186300.0,1852161.26,2012234.0,0
2679,container87,1649980000000.0,38.49,17.85,11.29,26.45,22.43,7620.0,176701.24,186981.0,1865455.01,2026851.0,0
2680,container87,1649980000000.0,48.64,22.56,14.27,29.5,25.02,8539.0,177463.14,187790.0,1851677.96,2011702.0,0
2681,container87,1649980000000.0,32.17,14.92,9.44,30.68,26.02,8423.0,175746.66,185967.0,1868482.32,2030180.0,0
2682,container87,1649980000000.0,30.01,13.92,8.81,23.11,19.6,9086.0,176025.8,186263.0,1855456.5,2015857.0,0
2683,container87,1649980000000.0,49.74,23.07,14.6,33.52,28.42,8099.0,176912.35,187205.0,1873676.55,2035891.0,0
2684,container87,1649980000000.0,55.76,25.86,16.36,37.14,31.5,5972.0,175925.66,186157.0,1877398.03,2039984.0,0
2685,container87,1649980000000.0,43.19,20.03,12.67,33.93,28.77,7150.0,176382.98,186643.0,1863672.77,2024891.0,1
2686,container87,1649980000000.0,41.1,19.06,12.06,17.72,15.02,7368.0,176562.07,186833.0,1854702.24,2015028.0,0
2687,container87,1649980000000.0,31.54,14.63,9.26,26.9,22.81,6986.0,175678.56,185895.0,1872180.21,2034246.0,0
2688,container87,1649980000000.0,29.26,13.57,8.59,26.91,22.82,7379.0,176824.94,187112.0,1864692.49,2026013.0,0
2689,container87,1649980000000.0,37.06,17.19,10.87,22.3,18.91,7358.0,175643.66,185858.0,1869575.85,2031382.0,0
2690,container87,1649980000000.0,31.8,14.75,9.33,36.24,30.73,6957.0,177214.52,187526.0,1857503.49,2018108.0,0
2691,container87,1649980000000.0,51.27,23.78,15.05,26.94,22.85,8271.0,176040.7,186279.0,1877905.4,2040541.0,2
2692,container87,1649980000000.0,34.95,16.21,10.26,30.37,25.76,8160.0,177257.24,187571.0,1857780.05,2018412.0,0
2693,container87,1649980000000.0,46.85,21.73,13.75,28.12,23.84,8028.0,175963.77,186198.0,1862393.29,2023485.0,2
2694,container87,1649980000000.0,38.44,17.83,11.28,25.12,21.31,7440.0,176154.96,186401.0,1857384.93,2017977.0,0
2695,container87,1649980000000.0,30.61,14.2,8.98,13.93,11.81,7791.0,176331.73,186588.0,1882223.4,2045289.0,0
2696,container87,1649980000000.0,58.33,27.05,17.12,0.03,0.03,4651.0,176805.95,187092.0,1878909.35,2041645.0,30
2697,container88,1649980000000.0,31.47,14.49,8.65,70.6,58.1,13105.0,193209.0,186192.0,2076232.0,2054764.0,0
